"","Site","Time","BP","NO","NO2","NOX","O3","PM10","PM2.5","SOLR","TMP","WDIR","WSPD"
"6324","GR4","13/02/2010 06:00",1013,0,7.2,7.2,58.4,18.3,11,-4,1,185,1.3
"6325","GR4","13/02/2010 07:00",1013,0,12,12,51.4,21.8,12,-2,2,134,1.4
"6326","GR4","13/02/2010 08:00",1013,0.3,8.6,9.1,51.9,22.5,12,4,2,163,1.3
"6327","GR4","13/02/2010 09:00",1014,1.2,6.2,8.1,62.4,20.8,13,21,2,83,1.2
"6328","GR4","13/02/2010 10:00",1014,1.2,5.3,7.2,63.9,20.1,11,35,2,103,0.9
"6329","GR4","13/02/2010 12:00",1014,1.2,9.6,11.5,55.9,17,14,161,2,40,1
"6330","GR4","13/02/2010 13:00",1014,1.6,13.4,15.8,51.4,13.7,13,204,3,86,1.5
"6331","GR4","13/02/2010 14:00",1014,1.6,15.3,17.7,49.9,17.5,16,103,3,70,1.6
"6332","GR4","13/02/2010 15:00",1014,0.6,15.8,16.7,49.4,16.9,11,16,3,54,1.9
"6333","GR4","13/02/2010 16:00",1014,0.6,23.9,24.9,38.9,16.5,13,4,3,32,2
"6334","GR4","13/02/2010 17:00",1015,0,28.7,28.7,26.9,18,15,-3,2,84,1.9
"6335","GR4","13/02/2010 18:00",1015,0.6,34.9,35.9,16,17.6,16,-4,2,262,1.6
"6336","GR4","13/02/2010 19:00",1015,0,23,23,39.4,16,14,-4,2,112,2
"6337","GR4","13/02/2010 20:00",1015,0,12.4,12.4,48.9,14.6,13,-4,2,141,2.1
"6338","GR4","13/02/2010 21:00",1015,0,11.5,11.5,50.4,15.3,12,-4,2,280,2.1
"6339","GR4","13/02/2010 22:00",1015,0,12.4,12.4,47.9,15.6,13,-4,2,153,2.3
"6340","GR4","13/02/2010 23:00",1015,0,15.8,15.8,36.9,15.6,12,-4,2,132,2.5
"6341","GR4","14/02/2010 00:00",1015,0,25.8,25.8,28.4,15.5,15,-4,2,79,2
"6342","GR4","14/02/2010 01:00",1014,0,37,37,11.3,16.9,14,-4,2,120,2.1
"6343","GR4","14/02/2010 02:00",1014,4.2,38.3,44.6,2.7,16.6,18,-4,1,326,2.2
"6344","GR4","14/02/2010 03:00",1014,2.5,36.3,40.2,5,18.1,18,-4,1,67,2
"6345","GR4","14/02/2010 04:00",1014,1.2,35.4,37.3,3.5,20.3,17,-4,1,202,1.9
"6346","GR4","14/02/2010 05:00",1014,3.4,33,38.3,18,21.6,18,-4,1,222,1.9
"6347","GR4","14/02/2010 06:00",1014,0,17.2,17.2,27.4,19.7,16,-4,1,66,1.7
"6348","GR4","14/02/2010 07:00",1014,0.6,27.7,28.7,15,23,19,-1,1,108,2
"6349","GR4","14/02/2010 08:00",1014,3.1,35.4,40.2,11,20.9,19,19,1,71,2.4
"6350","GR4","14/02/2010 09:00",1014,3.4,31.6,36.8,17.5,22,19,137,2,92,2.3
"6351","GR4","14/02/2010 10:00",1014,4.4,30.1,36.8,18,22.5,20,194,2,67,2.5
"6352","GR4","14/02/2010 11:00",1014,3.4,24.4,29.6,25.4,21.4,20,105,2,113,2.1
"6353","GR4","14/02/2010 12:00",1013,1.2,19.1,21,37.4,18.8,19,92,2,359,2.1
"6354","GR4","14/02/2010 13:00",1013,0.9,13.9,15.3,42.9,16.3,16,94,2,238,1.6
"6355","GR4","14/02/2010 14:00",1012,1.2,19.1,21,40.4,17.7,16,77,3,224,1.6
"6356","GR4","14/02/2010 15:00",1011,0.9,21,22.5,39.4,16.2,16,28,3,289,1.6
"6357","GR4","14/02/2010 16:00",1011,0.3,18.6,19.1,48.4,12.7,12,9,3,267,1.4
"6358","GR4","14/02/2010 17:00",1011,0,18.2,18.2,37.9,11.5,11,-3,3,59,1
"6359","GR4","14/02/2010 18:00",1011,0.3,32,32.5,28.9,13.7,14,-4,2,334,0.7
"6360","GR4","14/02/2010 19:00",1011,0.6,43,44,15,16.6,16,-4,2,139,1.7
"6361","GR4","14/02/2010 21:00",1011,7.8,44.5,56.4,9,18.4,18,-4,2,182,1.8
"6362","GR4","14/02/2010 22:00",1011,0,26.8,26.8,29.4,15.2,13,-4,1,103,1.4
"6363","GR4","14/02/2010 23:00",1011,0.3,25.8,26.3,21,15.7,17,-4,0,124,0.6
"6364","GR4","15/02/2010 00:00",1011,0,23.4,23.4,23.9,18.7,17,-4,0,302,0.8
"6365","GR4","15/02/2010 02:00",1010,2.9,33.2,37.6,10.6,20,16,-4,0,258,0.3
"6366","GR4","15/02/2010 04:00",1009,21.5,47.8,80.8,3,21,21,-4,0,252,0.3
"6367","GR4","15/02/2010 05:00",1009,26.8,55.9,97.1,1.5,18.8,14,-4,0,319,0.7
"6368","GR4","15/02/2010 06:00",1009,45.8,56.9,127.2,1,22.7,19,-4,1,287,0.7
"6369","GR4","15/02/2010 07:00",1008,151.2,83.2,315.10001,2,29.4,27,-1,1,301,0.6
"6370","GR4","15/02/2010 08:00",1008,129.39999,71.7,270.10001,2,30.9,28,7,1,288,0.6
"6371","GR4","15/02/2010 09:00",1008,62.1,64.1,159.2,16,26.6,21,27,2,306,0.9
"6372","GR4","15/02/2010 10:00",1008,8.7,31.1,44.5,46.4,16.8,12,40,2,257,0.6
"6373","GR4","15/02/2010 11:00",1008,6.5,37.3,47.3,36.9,17.9,14,65,3,230,0.9
"6374","GR4","15/02/2010 14:00",1006,7.2,26.3,37.3,40.4,24.9,17,58,4,358,1
"6375","GR4","15/02/2010 15:00",1006,9.4,36.3,50.7,28.9,27.7,23,22,3,200,1
"6376","GR4","15/02/2010 16:00",1005,5.6,34.4,43,25.9,26,24,11,3,155,1.1
"6377","GR4","15/02/2010 17:00",1005,4.4,33,39.7,30.4,26,21,-2,3,138,0.6
"6378","GR4","15/02/2010 18:00",1005,3.1,31.6,36.3,31.9,18.4,17,-4,3,254,0.9
"6379","GR4","15/02/2010 19:00",1005,1.9,25.8,28.7,36.9,20.5,17,-4,2,229,0.4
"6380","GR4","15/02/2010 20:00",1004,1.6,21.5,23.9,38.9,20.9,19,-4,2,294,0.3
"6381","GR4","15/02/2010 21:00",1004,1.2,19.1,21,37.4,24.9,23,-4,1,317,0.3
"6382","GR4","15/02/2010 22:00",1004,1.2,14.3,16.3,39.9,25.8,23,-4,1,17,0.7
"6383","GR4","15/02/2010 23:00",1004,1.2,11.5,13.4,39.4,25.7,22,-4,1,30,0.3
"6384","GR4","16/02/2010 00:00",1003,0.6,9.1,10,39.4,22.6,21,-4,1,50,0.2
"6385","GR4","16/02/2010 01:00",1003,0,5.7,5.7,44.6,19.8,15,-4,0,14,0
"6386","GR4","16/02/2010 02:00",1002,0,4.5,4.5,49.2,18,16,-4,-1,13,0.1
"6387","GR4","16/02/2010 03:00",1002,0,4.3,4.3,50.4,14.3,15,-4,-1,13,0.1
"6388","GR4","16/02/2010 04:00",1001,0,2.9,2.9,57.4,16.3,12,-4,-2,357,0.1
"6389","GR4","16/02/2010 05:00",1001,0.6,5.7,6.7,52.9,16.3,12,-5,-2,354,0.1
"6390","GR4","16/02/2010 06:00",1000,2.5,13.9,17.7,47.9,15.2,13,-4,-2,314,0
"6391","GR4","16/02/2010 07:00",1000,4.7,34.9,42.1,30.9,18.2,12,3,-1,303,0
"6392","GR4","16/02/2010 08:00",1000,5.9,49.2,58.3,15,14.6,12,28,0,204,0
"6393","GR4","16/02/2010 09:00",999,9,59.8,73.6,14.5,15.2,14,148,1,202,0.1
"6394","GR4","16/02/2010 10:00",999,17.2,60.2,86.5,2.5,13.9,12,305,2,187,0.5
"6395","GR4","16/02/2010 11:00",998,10.6,41.1,57.4,13.5,12.9,11,101,2,143,0.7
"6396","GR4","16/02/2010 12:00",997,7.5,33,44.5,26.9,12.3,10,91,2,176,0.4
"6397","GR4","16/02/2010 13:00",997,4.1,13.4,19.6,56.4,10.4,8,116,3,166,0.8
"6398","GR4","16/02/2010 14:00",996,2.8,11.5,15.8,56.4,10.4,9,122,3,206,1.5
"6399","GR4","16/02/2010 15:00",995,2.5,13.4,17.2,54.4,12.2,9,156,3,201,1.4
"6400","GR4","16/02/2010 16:00",994,3.1,19.1,23.9,48.9,11.8,12,13,3,192,0.7
"6401","GR4","16/02/2010 17:00",994,6.9,40.6,51.2,23.9,16,14,-2,2,204,0.8
"6402","GR4","16/02/2010 18:00",994,9.4,45.9,60.2,15,22.5,20,-4,2,197,0.6
"6403","GR4","16/02/2010 19:00",993,7.5,47.3,58.8,12,25.3,23,-4,2,196,0.6
"6404","GR4","16/02/2010 20:00",992,4.7,20.6,27.7,46.4,25.7,22,-4,2,196,0.8
"6405","GR4","16/02/2010 21:00",992,0.6,18.2,19.1,40.4,29.8,23,-4,3,224,0.7
"6406","GR4","16/02/2010 22:00",991,0.6,15.3,16.3,39.9,32.3,27,-3,3,215,1.1
"6407","GR4","16/02/2010 23:00",990,0.9,13.4,14.8,35.9,35.3,32,-3,3,185,0.9
"6408","GR4","17/02/2010 00:00",989,0.6,13.9,14.8,35.4,40.3,35,-3,3,193,1.1
"6409","GR4","17/02/2010 01:00",989,0,10.8,10.8,35.3,39.4,34,-3,3,197,0.9
"6410","GR4","17/02/2010 02:00",988,0,12.8,12.8,31.9,38.6,35,-3,4,191,1.2
"6411","GR4","17/02/2010 03:00",987,0,11.5,11.5,31.4,41,38,-3,4,193,1.5
"6412","GR4","17/02/2010 04:00",986,0.3,12.9,13.4,24.9,38.2,37,-3,5,200,2.6
"6413","GR4","17/02/2010 05:00",986,1.2,26.3,28.2,13.5,39.8,38,-3,5,197,2.3
"6414","GR4","17/02/2010 06:00",985,2.8,33.5,37.8,5.5,42.4,39,-3,5,199,2
"6415","GR4","17/02/2010 07:00",985,13.1,49.2,69.3,3,43.4,38,-2,5,214,1.6
"6416","GR4","17/02/2010 08:00",985,24.6,51.6,89.4,6.5,48,42,3,4,264,0.9
"6417","GR4","17/02/2010 09:00",985,22.8,48.8,83.7,9.5,50.9,46,7,3,264,1
"6418","GR4","17/02/2010 10:00",985,32.1,51.6,100.9,14,52.8,51,28,3,212,0.5
"6419","GR4","17/02/2010 11:00",985,9.7,23.9,38.7,49.4,45.9,42,46,4,204,0.9
"6420","GR4","17/02/2010 12:00",984,5,18.6,26.3,57.4,36.4,31,49,4,221,1.5
"6421","GR4","17/02/2010 13:00",984,4.4,18.6,25.3,59.4,37,31,93,5,200,1.4
"6422","GR4","17/02/2010 14:00",983,5.3,23.9,32,53.4,36,32,52,4,199,2
"6423","GR4","17/02/2010 15:00",983,9,45.9,59.8,28.9,49.3,43,22,4,181,2.5
"6424","GR4","17/02/2010 17:00",983,23.7,73.6,110,0,62.5,54,-2,4,191,0.9
"6425","GR4","17/02/2010 18:00",983,19.3,76,105.7,0,63.6,55,-3,4,222,1
"6426","GR4","17/02/2010 19:00",983,23.4,81.8,117.6,0,62.6,57,-3,4,196,0.6
"6427","GR4","17/02/2010 20:00",983,60.2,82.2,174.5,0,73,64,-3,4,184,0.5
"6428","GR4","17/02/2010 21:00",983,90.1,77.9,216.10001,0,75.9,67,-3,4,192,0.3
"6429","GR4","17/02/2010 22:00",983,97,69.8,218.5,0,69.2,67,-3,4,165,0.5
"6430","GR4","17/02/2010 23:00",983,84.2,71.7,200.8,0,63.3,62,-3,4,187,0.3
"6431","GR4","18/02/2010 00:00",983,74.5,64.5,178.8,0,63.5,60,-3,3,143,0.5
"6432","GR4","18/02/2010 02:00",983,52,54.2,133.89999,2,59.6,56,-4,3,129,0.7
"6433","GR4","18/02/2010 03:00",983,41.5,53.1,116.7,2,50.5,50,-4,3,134,0.8
"6434","GR4","18/02/2010 04:00",982,50.5,52.1,129.60001,2,53.4,52,-4,3,128,0.5
"6435","GR4","18/02/2010 05:00",982,97,60.7,209.39999,2,62.7,57,-4,2,107,0.6
"6436","GR4","18/02/2010 06:00",982,101.7,70.8,226.60001,2,70.2,63,-4,2,102,0.5
"6437","GR4","18/02/2010 07:00",982,126.3,70.8,264.39999,2,73.3,65,9,2,112,0.8
"6438","GR4","18/02/2010 08:00",983,174,83.7,350.5,2,82.1,72,48,2,123,1.1
"6439","GR4","18/02/2010 09:00",983,131.89999,73.2,275.39999,2,86.4,76,76,2,130,0.4
"6440","GR4","18/02/2010 10:00",983,87,63.1,196.5,3,78.2,70,257,4,94,1.4
"6441","GR4","18/02/2010 11:00",982,8.4,33,45.9,23,43.7,39,283,5,118,2
"6442","GR4","18/02/2010 12:00",982,5.9,29.2,38.3,28.9,28.9,28,592,6,113,2.1
"6443","GR4","18/02/2010 13:00",981,5.9,31.1,40.2,28.9,23.8,22,644,7,106,1.7
"6444","GR4","18/02/2010 14:00",981,5.9,39.2,48.3,25.4,26.5,24,595,7,127,1.4
"6445","GR4","18/02/2010 15:00",981,3.7,27.3,33,42.4,15.7,16,412,7,95,1.3
"6446","GR4","18/02/2010 16:00",981,3.4,37.3,42.6,23.4,16.2,15,138,6,95,1.4
"6447","GR4","18/02/2010 17:00",982,5.9,44.9,54,19,17.6,14,1,4,101,1.6
"6448","GR4","18/02/2010 18:00",983,10,62.6,77.9,12.5,19.8,18,-4,2,80,1.4
"6449","GR4","18/02/2010 19:00",983,2.8,31.1,35.4,44.4,18.5,11,-4,2,86,0.8
"6450","GR4","18/02/2010 20:00",983,3.1,36.3,41.1,40.4,15.8,11,-4,1,104,0.6
"6451","GR4","18/02/2010 21:00",983,1.2,18.2,20.1,56.4,13.4,12,-4,0,97,0.2
"6452","GR4","18/02/2010 22:00",984,1.2,22.5,24.4,45.9,15.6,13,-4,-1,89,0.2
"6453","GR4","18/02/2010 23:00",984,1.2,28.2,30.1,28.9,18,17,-4,-1,7,0.1
"6454","GR4","19/02/2010 00:00",984,4.7,44,51.2,1.5,15.7,19,-4,-1,7,0
"6455","GR4","19/02/2010 01:00",984,2.1,34.4,37.6,10.6,18.4,18,-4,-1,7,0
"6456","GR4","19/02/2010 02:00",984,0,12.8,12.8,53.9,12.4,13,-4,-1,35,0
"6457","GR4","19/02/2010 03:00",984,0.3,11,11.5,53.9,14.8,16,-4,-1,88,0.3
"6458","GR4","19/02/2010 04:00",984,0,17.7,17.7,42.9,16.6,17,-4,-1,90,0.5
"6459","GR4","19/02/2010 05:00",984,0.6,21,22,37.9,17.6,19,-4,-1,85,0.4
"6460","GR4","19/02/2010 06:00",984,1.2,29.6,31.6,29.4,19.4,20,-4,0,95,0.9
"6461","GR4","19/02/2010 07:00",984,6.9,53.1,63.6,7,23.6,23,2,0,92,0.9
"6462","GR4","19/02/2010 08:00",984,14,54.5,76,10.5,28.6,28,19,0,96,1.3
"6463","GR4","19/02/2010 09:00",983,15.3,51.6,75.1,13.5,28.2,26,22,1,99,1.3
"6464","GR4","19/02/2010 10:00",983,13.4,45.4,66,16,27.9,25,58,2,107,1.6
"6465","GR4","19/02/2010 11:00",983,9,34.9,48.8,25.9,27.4,26,57,3,123,2.3
"6466","GR4","19/02/2010 12:00",982,7.5,33.5,44.9,29.9,28.9,26,50,4,128,2
"6467","GR4","19/02/2010 13:00",981,6.9,25.3,35.9,39.9,25.8,22,57,4,129,2.1
"6468","GR4","19/02/2010 15:00",980,4.4,32,38.7,33.9,21.1,19,42,5,151,0.9
"6469","GR4","19/02/2010 18:00",979,41.8,78.9,143,0,37.9,28,-3,5,142,0.9
"6470","GR4","19/02/2010 19:00",979,29.9,72.7,118.6,0,32.8,28,-3,5,191,1.4
"6471","GR4","19/02/2010 20:00",979,31.8,70.3,119.1,0,31.2,28,-3,4,207,1.4
"6472","GR4","19/02/2010 21:00",979,28.1,68.4,111.4,0,30.6,28,-3,4,200,1.9
"6473","GR4","19/02/2010 22:00",979,18.7,61.7,90.4,0,28,25,-3,4,226,2.2
"6474","GR4","19/02/2010 23:00",979,13.1,59.8,79.8,0,28,23,-3,4,249,2.5
"6475","GR4","20/02/2010 00:00",979,16.2,57.4,82.2,0,28.1,27,-3,3,254,2.3
"6476","GR4","20/02/2010 01:00",980,11.2,52.3,69.5,0,27.5,25,-4,2,274,2.2
"6477","GR4","20/02/2010 02:00",981,3.7,37.6,43.3,1.3,26.8,27,-4,2,284,2.1
"6478","GR4","20/02/2010 03:00",981,5,36.8,44.5,1.5,26.6,28,-4,2,282,2.2
"6479","GR4","20/02/2010 04:00",982,2.5,26.3,30.1,3.5,27.2,23,-4,2,274,1.9
"6480","GR4","20/02/2010 06:00",983,12.2,37.3,55.9,0,28.6,27,-3,2,283,2.2
"6481","GR4","20/02/2010 07:00",984,27.1,44.9,86.5,1.5,27.3,25,1,2,263,1.7
"6482","GR4","20/02/2010 08:00",985,31.5,48.3,96.6,6,24.8,24,38,2,269,1.5
"6483","GR4","20/02/2010 09:00",985,18.4,38.3,66.5,18.5,26.2,23,82,2,260,1.6
"6484","GR4","20/02/2010 10:00",986,14,33.9,55.5,26.4,25.7,22,122,3,265,1.6
"6485","GR4","20/02/2010 11:00",986,9,25.8,39.7,40.9,21.8,19,109,3,246,1.9
"6486","GR4","20/02/2010 12:00",986,8.4,24.4,37.3,43.4,17.4,18,114,4,262,1.8
"6487","GR4","20/02/2010 13:00",986,5.6,26.3,34.9,42.4,20.4,16,406,4,263,2.2
"6488","GR4","20/02/2010 14:00",986,3.7,23.4,29.2,44.9,20.4,15,177,5,249,1.8
"6489","GR4","20/02/2010 17:00",987,4.4,52.1,58.8,11,24.7,17,3,4,234,1
"6490","GR4","20/02/2010 19:00",987,1.6,49.2,51.6,7,19.8,18,-4,2,220,1.4
"6491","GR4","20/02/2010 20:00",988,39.3,70.3,130.5,0,29.4,26,-4,2,228,1.2
"6492","GR4","20/02/2010 21:00",988,70.8,74.6,183.10001,0,35,34,-4,1,232,1
"6493","GR4","20/02/2010 22:00",988,59.9,67.9,159.7,0,35.4,33,-4,1,226,1.4
"6494","GR4","20/02/2010 23:00",988,7.2,52.6,63.6,0,29.2,29,-4,1,225,1.2
"6495","GR4","21/02/2010 00:00",988,29,53.1,97.5,1.5,30.7,31,-4,0,229,0.7
"6496","GR4","21/02/2010 01:00",988,42,49.1,113.5,1.3,32.2,30,-4,-1,227,0.6
"6497","GR4","21/02/2010 02:00",988,2.1,29.3,32.5,12,22.1,20,-4,-1,238,0.6
"6498","GR4","21/02/2010 03:00",988,0.6,20.6,21.5,18.5,17.5,16,-4,-1,230,0.5
"6499","GR4","21/02/2010 04:00",988,0,19.1,19.1,23,17.7,19,-5,-1,233,0.4
"6500","GR4","21/02/2010 05:00",988,0,12,12,39.4,17.3,15,-4,-1,222,0.5
"6501","GR4","21/02/2010 06:00",988,0,16.7,16.7,40.9,14,16,-4,-2,244,0.3
"6502","GR4","21/02/2010 07:00",989,0.9,17.7,19.1,39.9,14.5,15,10,-2,222,0.5
"6503","GR4","21/02/2010 08:00",989,1.2,13.4,15.3,47.4,16.4,12,54,-1,222,1.1
"6504","GR4","21/02/2010 09:00",989,1.6,11,13.4,53.4,12.8,10,189,1,233,1.3
"6505","GR4","21/02/2010 10:00",989,2.2,15.8,19.1,48.4,11.1,9,344,2,265,1.1
"6506","GR4","21/02/2010 11:00",989,2.5,9.6,13.4,68.4,12.5,10,309,4,255,1.5
"6507","GR4","21/02/2010 12:00",989,2.8,10.5,14.8,66.9,10.7,10,566,5,233,1.6
"6508","GR4","21/02/2010 13:00",989,2.8,12.4,16.7,63.4,10,11,269,5,230,1.4
"6509","GR4","21/02/2010 14:00",989,3.1,19.6,24.4,55.9,11.6,12,223,5,243,0.8
"6510","GR4","21/02/2010 15:00",989,3.4,23.4,28.7,51.9,9.1,13,208,5,223,1.2
"6511","GR4","21/02/2010 16:00",989,2.8,26.8,31.1,43.9,11,11,34,4,213,0
"6512","GR4","21/02/2010 17:00",989,2.2,28.2,31.6,42.9,11.8,14,0,3,222,0.2
"6513","GR4","21/02/2010 18:00",990,1.6,20.1,22.5,48.9,11.7,12,-3,3,150,0.7
"6514","GR4","21/02/2010 19:00",990,1.6,37.3,39.7,22.5,11,16,-4,2,225,0.2
"6515","GR4","21/02/2010 20:00",990,1.9,34.4,37.3,26.9,17.2,16,-4,1,56,0.2
"6516","GR4","21/02/2010 21:00",990,1.6,33.5,35.9,22.5,17.8,14,-4,0,305,0.1
"6517","GR4","21/02/2010 22:00",990,0.3,24.4,24.9,24.9,16.8,15,-4,0,268,0.1
"6518","GR4","21/02/2010 23:00",990,0,20.1,20.1,32.4,17.7,16,-4,0,209,0.1
"6519","GR4","22/02/2010 00:00",990,0,8.6,8.6,29.9,13.5,13,-4,-1,192,0
"6520","GR4","22/02/2010 01:00",990,0,19.1,19.1,23.3,14.5,13,-4,-1,65,0.2
"6521","GR4","24/02/2010 11:00",984,3.4,12.4,17.7,55.9,11.9,10,86,4,112,3.5
"6522","GR4","24/02/2010 14:00",984,10.3,15.8,31.6,52.4,21.7,11,35,2,77,2.3
"6523","GR4","24/02/2010 15:00",984,2.2,11.5,14.8,60.9,24.3,15,30,2,98,2.3
"6524","GR4","24/02/2010 16:00",984,2.5,23,26.8,50.9,25.1,15,4,2,91,2.7
"6525","GR4","24/02/2010 17:00",984,1.6,30.1,32.5,40.4,21.9,15,0,2,97,2.5
"6526","GR4","24/02/2010 18:00",984,0.3,32.5,33,36.4,19.7,15,-4,2,97,2.3
"6527","GR4","24/02/2010 19:00",984,0.3,34.4,34.9,33.4,18.8,13,-3,3,94,2
"6528","GR4","24/02/2010 20:00",984,0.6,40.6,41.6,25.9,18.6,15,-3,3,112,2.1
"6529","GR4","24/02/2010 21:00",984,0,36.8,36.8,23.9,18.3,16,-3,3,114,1.5
"6530","GR4","24/02/2010 22:00",983,0.6,35.9,36.8,19,21.3,19,-3,4,118,1.3
"6531","GR4","24/02/2010 23:00",983,0.6,37.8,38.7,13,26.9,20,-3,4,124,1.2
"6532","GR4","25/02/2010 00:00",983,0.9,38.7,40.2,13,21.3,17,-3,5,126,0.8
"6533","GR4","25/02/2010 01:00",984,0.8,37,38.3,11.3,22.7,20,-3,5,185,0.5
"6534","GR4","25/02/2010 02:00",983,0.8,29.3,30.6,18,26.5,23,-3,5,143,0.7
"6535","GR4","25/02/2010 03:00",983,0.3,20.1,20.6,21,29.6,24,-3,5,172,0.5
"6536","GR4","25/02/2010 04:00",983,0.3,20.1,20.6,21.5,28.1,22,-3,5,195,0.3
"6537","GR4","25/02/2010 05:00",983,3.4,25.3,30.6,18,22.4,17,-3,6,196,0.3
"6538","GR4","25/02/2010 06:00",983,7.8,38.3,50.2,17,20.9,15,-3,6,187,0.3
"6539","GR4","25/02/2010 07:00",983,17.5,50.2,77,9.5,20.6,18,3,6,156,0.7
"6540","GR4","25/02/2010 08:00",983,7.5,32.5,44,32.9,21.9,16,44,7,145,0.9
"6541","GR4","25/02/2010 09:00",983,10,25.8,41.1,34.9,22.3,17,34,7,126,0.8
"6542","GR4","25/02/2010 10:00",983,5.6,21,29.6,37.4,20.7,15,75,8,148,0.5
"6543","GR4","25/02/2010 11:00",983,4.4,11,17.7,42.9,20.6,14,162,8,185,0.9
"6544","GR4","25/02/2010 12:00",983,4.4,10,16.7,43.9,19.8,13,156,9,177,1.1
"6545","GR4","25/02/2010 13:00",982,4.4,12,18.6,41.4,20.4,14,215,9,178,1
"6546","GR4","25/02/2010 14:00",982,6.2,14.8,24.4,40.9,21.7,14,131,10,170,1.2
"6547","GR4","25/02/2010 15:00",981,3.1,18.2,23,43.9,18.6,15,144,10,149,1.3
"6548","GR4","25/02/2010 16:00",980,2.2,31.1,34.4,40.4,15.8,12,28,10,118,2.1
"6549","GR4","25/02/2010 17:00",980,1.6,40.6,43,25.9,16.2,13,2,9,123,1.9
"6550","GR4","25/02/2010 18:00",979,1.6,48.3,50.7,11,21.9,16,-2,8,81,1.8
"6551","GR4","25/02/2010 19:00",978,3.7,42.6,48.3,27.4,17,17,-2,8,80,1.6
"6552","GR4","25/02/2010 20:00",977,0.9,5.7,7.2,69.8,16.6,9,-3,7,44,1.9
"6553","GR4","25/02/2010 21:00",977,0.6,3.8,4.8,72.3,21.9,14,-3,7,59,1.9
"6554","GR4","25/02/2010 22:00",978,0.6,2.9,3.8,75.3,19.6,13,-3,7,204,0.9
"6555","GR4","25/02/2010 23:00",979,0.6,1.4,2.4,76.3,22.3,13,-3,7,258,0.8
"6556","GR4","26/02/2010 00:00",980,0.3,1.4,1.9,59.4,15.4,10,-3,7,290,1
"6557","GR4","26/02/2010 01:00",981,0,3.2,3.2,48.6,12.3,11,-3,7,260,1.1
"6558","GR4","26/02/2010 02:00",981,0,7,7,48.6,11,11,-3,7,244,1.3
"6559","GR4","26/02/2010 03:00",982,0,6.2,6.2,43.9,11.5,12,-3,7,262,1.6
"6560","GR4","26/02/2010 04:00",982,0,10.5,10.5,36.4,11.5,12,-3,7,232,1.3
"6561","GR4","26/02/2010 05:00",982,0,12.4,12.4,39.9,12.6,13,-3,7,225,1
"6562","GR4","26/02/2010 06:00",982,1.2,17.7,19.6,34.4,14.6,16,-2,7,214,1.3
"6563","GR4","26/02/2010 07:00",982,2.8,22,26.3,33.4,18.1,16,11,6,194,0.8
"6564","GR4","26/02/2010 08:00",983,3.7,21,26.8,35.9,16.5,16,56,7,213,0.6
"6565","GR4","26/02/2010 09:00",982,5.9,17.7,26.8,41.4,16.7,13,93,8,205,1
"6566","GR4","26/02/2010 10:00",982,7.2,11.5,22.5,51.4,13.2,12,114,8,202,1
"6567","GR4","26/02/2010 11:00",981,3.7,11,16.7,47.9,14.7,12,166,9,200,0.9
"6568","GR4","26/02/2010 12:00",980,4.1,11,17.2,47.9,14.3,11,121,9,182,0.9
"6569","GR4","26/02/2010 13:00",979,5,10.5,18.2,56.9,15.7,11,73,9,145,1.2
"6570","GR4","26/02/2010 14:00",978,3.1,9.1,13.9,63.9,14.7,11,72,9,124,2.5
"6571","GR4","26/02/2010 15:00",977,2.8,12.4,16.7,61.4,18.4,10,21,8,120,2.7
"6572","GR4","26/02/2010 17:00",974,2.5,17.7,21.5,63.4,16.3,16,-1,7,84,2.1
"6573","GR4","26/02/2010 18:00",972,3.1,24.9,29.6,54.4,19.3,11,-3,7,84,2
"6574","GR4","26/02/2010 19:00",971,3.4,37.8,43,37.4,22.1,14,-3,7,115,1.3
"6575","GR4","26/02/2010 20:00",971,2.8,35.9,40.2,40.9,22.2,12,-2,9,202,1.5
"6576","GR4","26/02/2010 21:00",970,1.6,17.7,20.1,54.9,18.9,12,-2,9,213,1.5
"6577","GR4","26/02/2010 22:00",970,1.2,16.3,18.2,54.9,22.8,14,-2,9,200,2.3
"6578","GR4","26/02/2010 23:00",970,1.2,13.4,15.3,56.4,22.9,14,-2,9,189,2.3
"6579","GR4","27/02/2010 00:00",970,0.9,12.4,13.9,60.9,21.9,14,-2,8,202,2.6
"6580","GR4","27/02/2010 01:00",970,0,10.8,10.8,61.2,22.2,9,-2,8,210,2.9
"6581","GR4","27/02/2010 02:00",971,0,8.3,8.3,55.2,23.6,14,-3,7,215,2.8
"6582","GR4","27/02/2010 03:00",971,0,8.1,8.1,43.4,17.1,13,-3,6,239,2.8
"6583","GR4","27/02/2010 04:00",972,0,6.7,6.7,57.9,16.6,14,-3,6,251,2.5
"6584","GR4","27/02/2010 05:00",973,0.3,1.9,2.4,72.3,11.5,10,-3,6,271,2.7
"6585","GR4","27/02/2010 06:00",974,0.6,2.4,3.3,76.3,14.5,9,-3,5,255,2.7
"6586","GR4","27/02/2010 07:00",975,0.3,6.7,7.2,61.4,14.2,9,2,5,258,2.9
"6587","GR4","27/02/2010 08:00",977,0.9,7.2,8.6,64.9,15.7,11,27,5,256,3.7
"6588","GR4","27/02/2010 09:00",978,2.2,9.1,12.4,58.9,18.7,12,130,6,243,3.7
"6589","GR4","27/02/2010 10:00",979,1.6,9.1,11.5,71.8,17.5,13,305,6,254,4.2
"6590","GR4","27/02/2010 11:00",980,1.9,8.6,11.5,70.8,21.2,14,223,7,262,4
